home_WC_last5,home_D_PTS_last5,home_D_REB_last5,home_D_AST_last5,home_FT_PCT_last5,home_FG_PCT_last5,home_FG3_PCT_last5,away_WC_last5,away_D_PTS_last5,away_D_REB_last5,away_D_AST_last5,away_FT_PCT_last5,away_FG_PCT_last5,away_FG3_PCT_last5,home_days_passed,away_days_passed,HOME_WINS,GAME_DATE_EST
2,2.8,4.2,0.6,0.7882,0.44480000000000003,0.30619999999999997,4,5.2,-0.2,5.4,0.8284,0.45999999999999996,0.38439999999999996,2.0,2.0,0,2020-09-17
4,7.2,12.8,4.4,0.7692,0.511,0.376,3,3.4,3.0,2.8,0.8256,0.47620000000000007,0.38639999999999997,6.0,3.0,1,2020-09-18
4,5.8,1.6,5.8,0.8436,0.4574,0.374,2,3.2,4.0,0.0,0.7984,0.4568,0.3376,2.0,2.0,0,2020-09-19
5,12.6,12.2,6.6,0.7468,0.5326000000000001,0.40280000000000005,3,2.2,4.6,-1.0,0.8298,0.4814,0.3908,2.0,2.0,1,2020-09-20
3,4.0,2.6,-1.2,0.8122,0.49660000000000004,0.3908,5,11.4,13.6,5.2,0.8140000000000001,0.5086,0.3862,2.0,2.0,1,2020-09-22
3,0.6,-1.0,3.8,0.8496,0.4452,0.352,2,1.0,3.8,0.4,0.7939999999999999,0.45439999999999997,0.34199999999999997,4.0,4.0,1,2020-09-23
3,4.4,5.8,-1.0,0.8028000000000001,0.51,0.3778,4,7.8,7.2,5.0,0.8019999999999999,0.502,0.3658,2.0,2.0,0,2020-09-24
2,1.0,2.6,0.0,0.7894,0.46159999999999995,0.32939999999999997,4,1.8,-1.2,0.6,0.8474,0.4422,0.3336,2.0,2.0,1,2020-09-25
4,7.0,3.6,4.0,0.7744,0.4992,0.3724,2,0.6,3.4,-2.4,0.836,0.5029999999999999,0.3532,2.0,2.0,1,2020-09-26
3,-2.6,-5.0,0.0,0.8225999999999999,0.437,0.3014,2,2.6,5.0,0.0,0.8488,0.47059999999999996,0.3452,2.0,2.0,1,2020-09-27
4,4.4,1.2,2.8,0.7882,0.5028,0.3446,3,-0.8,-6.2,-0.8,0.8417999999999999,0.4554,0.3088,4.0,3.0,1,2020-09-30
4,5.6,5.4,1.4,0.8274000000000001,0.48719999999999997,0.339,2,-5.4,-9.2,-3.0,0.8276,0.45200000000000007,0.3064,2.0,2.0,1,2020-10-02
2,-5.2,-9.0,-2.4,0.8452,0.4758,0.3332,4,7.2,4.2,1.8,0.7556,0.499,0.33480000000000004,2.0,2.0,1,2020-10-04
2,-3.6,-9.0,-0.4,0.85,0.49260000000000004,0.3498,4,6.6,9.2,1.2,0.7802,0.4814,0.3552,2.0,2.0,0,2020-10-06
4,6.6,8.2,2.4,0.7916000000000001,0.475,0.3604,2,-2.2,-7.2,-1.4,0.853,0.48740000000000006,0.3798,3.0,3.0,0,2020-10-09
2,-4.0,-8.0,-1.2,0.8747999999999999,0.46640000000000004,0.36839999999999995,3,4.0,8.0,1.2,0.7974,0.4586,0.359,2.0,2.0,0,2020-10-11
1,-10.6,-5.6,-8.2,0.8009999999999999,0.425,0.3822,3,1.0,3.2,0.4,0.7736,0.4986,0.385,104.0,120.0,1,2020-12-11
1,-12.4,-1.4,-3.4,0.7726,0.44000000000000006,0.3452,1,-9.2,-7.4,-3.6,0.8378,0.4204,0.371,275.0,104.0,0,2020-12-11
3,3.0,5.4,0.2,0.7407999999999999,0.4648,0.3428,2,-3.4,-3.0,-2.8,0.8046,0.4346,0.3298,61.0,87.0,1,2020-12-11
0,-9.8,-8.4,3.4,0.6712,0.434,0.35019999999999996,2,-4.2,4.8,-0.6,0.7605999999999999,0.48460000000000003,0.3214,275.0,275.0,0,2020-12-11
2,-1.8,-2.8,-1.2,0.726,0.4566,0.3176,1,-7.2,-12.8,-4.4,0.7914,0.44020000000000004,0.3726,276.0,90.0,0,2020-12-11
1,-6.8,-1.4,-3.6,0.7203999999999999,0.44000000000000006,0.3242,2,-10.0,-3.0,0.4,0.6891999999999999,0.475,0.365,95.0,104.0,0,2020-12-12
3,4.6,2.6,0.2,0.8314,0.4878,0.41500000000000004,3,-3.4,5.8,-3.2,0.7529999999999999,0.4274,0.3282,121.0,101.0,0,2020-12-12
2,-3.8,0.2,4.4,0.7112,0.48200000000000004,0.36360000000000003,1,-5.0,-6.6,2.4,0.7554000000000001,0.46040000000000003,0.3814,277.0,110.0,1,2020-12-12
2,2.4,-1.4,-2.4,0.8068,0.48419999999999996,0.4346,3,-3.2,-6.0,-1.8,0.7626,0.4196,0.3402,276.0,92.0,0,2020-12-12
2,-5.2,-1.0,2.8,0.7338,0.48200000000000004,0.3356,1,-4.4,-1.2,-2.8,0.8253999999999999,0.48860000000000003,0.3364,277.0,77.0,1,2020-12-12
2,-4.2,-2.4,-3.0,0.767,0.47919999999999996,0.3532,2,2.8,8.4,4.0,0.7782,0.4686,0.3766,277.0,119.0,0,2020-12-12
2,3.0,-2.4,-2.0,0.762,0.484,0.43499999999999994,5,17.6,11.0,5.6,0.909,0.5038,0.3962,102.0,121.0,1,2020-12-12
1,-5.4,4.4,-2.6,0.7508,0.44939999999999997,0.3564,1,-10.8,-10.0,-2.6,0.7864,0.413,0.35019999999999996,2.0,2.0,1,2020-12-13
3,2.2,2.2,-0.4,0.7832,0.43520000000000003,0.3384,1,-5.8,-2.2,-1.0,0.7802,0.39659999999999995,0.3144,2.0,2.0,1,2020-12-13
0,-16.6,-4.6,-3.2,0.7121999999999999,0.4276,0.3538,1,-9.0,-0.2,-3.6,0.808,0.4112,0.3362,112.0,122.0,1,2020-12-13
1,-6.4,-0.6,-1.8,0.7426,0.44559999999999994,0.32680000000000003,1,-6.0,-14.6,-3.6,0.786,0.43079999999999996,0.3932,2.0,2.0,1,2020-12-13
0,-9.8,-9.2,1.2,0.7138,0.4164,0.3156,3,-1.4,6.4,1.2,0.6888,0.4798,0.2948,2.0,2.0,1,2020-12-13
1,-7.0,-2.4,-7.8,0.7948,0.4488,0.4058,2,-7.0,-0.8,1.8,0.7736,0.4646,0.352,2.0,2.0,0,2020-12-13
1,-6.6,1.4,-4.4,0.7828,0.42219999999999996,0.2802,2,-10.6,-3.8,-0.8,0.722,0.45780000000000004,0.3544,2.0,2.0,0,2020-12-14
3,-0.6,4.4,3.6,0.7028000000000001,0.48840000000000006,0.3426,0,-9.0,-9.2,0.0,0.75,0.4488,0.3706,2.0,2.0,1,2020-12-14
2,0.4,-2.4,-3.0,0.7891999999999999,0.46799999999999997,0.4208,3,-1.2,-6.6,-1.6,0.7786,0.4086,0.3482,2.0,2.0,0,2020-12-14
2,-3.0,-5.4,-0.2,0.8358000000000001,0.4696000000000001,0.37699999999999995,1,-5.0,-2.2,2.2,0.785,0.5104,0.3482,64.0,123.0,0,2020-12-14
2,-1.6,-4.0,-3.6,0.7564,0.4816,0.4208,4,11.8,8.6,4.4,0.881,0.497,0.4122,2.0,2.0,1,2020-12-14
1,-5.6,-1.6,-4.4,0.7470000000000001,0.4468,0.34500000000000003,2,-2.6,3.6,5.6,0.7373999999999999,0.44299999999999995,0.36060000000000003,2.0,2.0,0,2020-12-14
3,-1.4,-0.4,5.6,0.7786,0.46559999999999996,0.3492,3,-2.0,-6.4,3.6,0.7407999999999999,0.47519999999999996,0.3264,2.0,3.0,1,2020-12-15
1,-7.0,-15.4,-4.2,0.8109999999999999,0.41,0.3612,3,3.2,2.2,1.0,0.797,0.46399999999999997,0.42060000000000003,2.0,3.0,1,2020-12-15
1,-1.8,7.0,0.0,0.8118000000000001,0.4332,0.3082,2,0.8,6.2,0.8,0.8262,0.4688,0.33899999999999997,114.0,79.0,1,2020-12-15
1,-2.4,0.0,-1.8,0.8051999999999999,0.4758,0.32320000000000004,1,-5.4,-2.2,-7.0,0.8078,0.4488,0.4306,4.0,3.0,1,2020-12-16
3,6.6,2.2,4.2,0.8244,0.4854,0.3944,4,9.4,3.2,0.2,0.7668,0.4628,0.41579999999999995,2.0,3.0,0,2020-12-16
3,1.6,5.6,1.8,0.665,0.46820000000000006,0.30979999999999996,4,2.6,8.0,1.6,0.7150000000000001,0.5035999999999999,0.3492,3.0,2.0,1,2020-12-16
3,-3.2,6.8,-4.8,0.7978,0.43600000000000005,0.3696,2,-2.4,2.0,1.0,0.7546,0.4286,0.3234,4.0,3.0,0,2020-12-16
4,2.2,0.2,3.0,0.72,0.4648,0.3666,2,-5.4,-2.0,2.8,0.7378,0.45820000000000005,0.29900000000000004,2.0,2.0,0,2020-12-17
0,-13.0,-5.0,-1.2,0.7752,0.4058,0.32,2,1.8,0.0,-1.0,0.755,0.45200000000000007,0.3858,4.0,3.0,0,2020-12-17
3,-5.8,-2.0,-2.8,0.7188000000000001,0.4492,0.371,0,-10.8,-3.0,-6.8,0.7628,0.4284,0.3116,3.0,3.0,0,2020-12-17
3,3.0,4.0,7.6,0.7288,0.46159999999999995,0.36060000000000003,2,-2.4,6.6,-2.0,0.7525999999999999,0.42780000000000007,0.3604,3.0,4.0,1,2020-12-17
2,-2.2,-11.2,-3.8,0.7418,0.4042,0.3478,2,-1.2,1.0,0.6,0.7618,0.4486,0.4034,2.0,2.0,1,2020-12-17
1,-8.2,-0.4,-1.0,0.795,0.413,0.3452,1,-6.8,-11.0,1.6,0.729,0.4076000000000001,0.3004,4.0,4.0,0,2020-12-17
1,-9.6,-8.8,-1.8,0.7456,0.42380000000000007,0.369,2,0.2,-1.4,0.0,0.7688,0.4606,0.4086,4.0,3.0,0,2020-12-17
2,0.2,-0.8,4.4,0.7982,0.47240000000000004,0.3564,4,9.2,3.0,-2.4,0.7454000000000001,0.4694,0.42400000000000004,2.0,2.0,0,2020-12-18
2,4.2,7.0,2.2,0.8013999999999999,0.48579999999999995,0.3392,1,-10.0,-3.2,-9.0,0.7684,0.4422,0.41500000000000004,2.0,2.0,1,2020-12-18
2,-8.0,2.6,-3.8,0.7766,0.41459999999999997,0.3656,3,3.0,5.2,1.2,0.7098,0.4546,0.3426,2.0,2.0,0,2020-12-18
3,-2.0,-6.0,-4.6,0.7686,0.4248,0.3392,2,-5.4,-7.2,1.6,0.817,0.45360000000000006,0.35219999999999996,4.0,4.0,0,2020-12-18
2,0.0,5.6,1.6,0.8131999999999999,0.4556,0.32399999999999995,1,-15.4,-6.6,-4.4,0.7041999999999999,0.42000000000000004,0.3624,3.0,5.0,0,2020-12-18
3,0.6,1.2,4.0,0.6734,0.4720000000000001,0.29359999999999997,3,0.8,8.0,-0.2,0.7372,0.4734,0.3634,2.0,2.0,1,2020-12-18
2,2.4,2.8,0.0,0.805,0.4852,0.329,1,-9.4,-2.4,-1.8,0.7354,0.43520000000000003,0.297,4.0,4.0,1,2020-12-18
0,-8.6,-13.4,0.4,0.6848,0.44420000000000004,0.3722,1,-7.6,2.2,-0.4,0.7981999999999999,0.41479999999999995,0.2616,4.0,3.0,0,2020-12-18
1,-8.4,-5.2,-2.4,0.7576,0.4282,0.3364,2,0.0,-1.0,-0.2,0.7968,0.44980000000000003,0.40259999999999996,2.0,2.0,1,2020-12-19
4,10.4,6.8,9.8,0.7256,0.47779999999999995,0.3884,2,-3.4,6.6,-2.8,0.754,0.43660000000000004,0.3652,2.0,2.0,0,2020-12-19
1,-8.2,0.6,-0.8,0.7487999999999999,0.40800000000000003,0.3242,2,-3.4,-10.6,0.6,0.7001999999999999,0.41340000000000005,0.3204,2.0,2.0,1,2020-12-19
2,-5.8,-5.2,-4.2,0.7222000000000001,0.4130000000000001,0.39180000000000004,3,-2.2,-4.0,1.2,0.7524,0.4614000000000001,0.3382,4.0,5.0,1,2020-12-22
5,10.0,-0.8,-1.6,0.6926,0.4779999999999999,0.457,0,-15.8,-5.0,-4.6,0.7727999999999999,0.414,0.3438,4.0,5.0,0,2020-12-22
1,-12.6,-5.6,-9.8,0.7939999999999999,0.4266,0.38980000000000004,3,7.8,1.2,1.8,0.7390000000000001,0.45099999999999996,0.384,5.0,6.0,0,2020-12-23
3,7.6,4.0,7.4,0.7352000000000001,0.45780000000000004,0.38880000000000003,1,-7.4,0.2,0.4,0.7368,0.4406,0.36719999999999997,4.0,6.0,0,2020-12-23
1,-7.6,0.8,-6.8,0.7614,0.4284,0.33540000000000003,2,-1.6,-6.2,-1.8,0.6932,0.42119999999999996,0.3278,6.0,4.0,1,2020-12-23
2,9.2,5.4,5.0,0.7984,0.471,0.3452,3,-0.6,-2.6,3.0,0.6838,0.44140000000000007,0.3286,5.0,6.0,0,2020-12-23
4,4.0,10.0,2.0,0.6914,0.4546,0.3256,2,-4.2,3.8,-2.6,0.8028000000000001,0.41059999999999997,0.327,5.0,4.0,0,2020-12-23
2,-4.8,-4.4,-1.4,0.756,0.43200000000000005,0.3414,2,-5.2,-3.2,1.8,0.7826,0.45780000000000004,0.38439999999999996,4.0,5.0,1,2020-12-23
1,-7.0,3.0,-1.2,0.8018000000000001,0.4288,0.2904,1,-9.2,-2.8,-1.8,0.7726,0.4356,0.28759999999999997,5.0,5.0,1,2020-12-23
1,-2.6,-0.2,4.6,0.777,0.45759999999999995,0.3524,2,-6.6,-6.6,-2.8,0.7528,0.434,0.38980000000000004,5.0,6.0,1,2020-12-23
2,-7.0,3.6,-2.8,0.7128,0.461,0.3644,2,0.4,3.0,-0.2,0.787,0.4444,0.4112,5.0,4.0,1,2020-12-23
3,0.0,-7.0,-4.4,0.7468,0.4232,0.3504,2,3.0,3.2,0.2,0.7586,0.4922000000000001,0.3332,5.0,5.0,0,2020-12-23
2,-4.8,1.4,0.2,0.7674,0.4288,0.266,2,-4.0,-0.8,0.8,0.7102,0.41080000000000005,0.3332,5.0,4.0,1,2020-12-23
0,-8.0,-13.4,0.0,0.6632,0.42960000000000004,0.354,4,9.2,2.6,4.0,0.6826,0.4708,0.32080000000000003,5.0,5.0,1,2020-12-23
2,10.0,5.4,5.4,0.791,0.46579999999999994,0.329,1,-11.8,-5.2,-3.4,0.7424,0.4266,0.3398,2.0,3.0,0,2020-12-25
4,6.0,-0.8,-1.2,0.7188000000000001,0.47519999999999996,0.45619999999999994,2,1.2,-4.8,-1.8,0.775,0.42939999999999995,0.3736,3.0,2.0,1,2020-12-25
2,-6.2,-1.2,-2.0,0.7852,0.4286,0.3104,3,0.4,-3.6,-5.2,0.744,0.42680000000000007,0.40940000000000004,2.0,3.0,0,2020-12-25
0,-10.0,-0.8,-1.0,0.7846,0.44000000000000006,0.3048,2,-8.2,-4.8,1.4,0.7327999999999999,0.4262,0.3268,2.0,3.0,1,2020-12-25
2,-5.2,-2.2,3.6,0.7894,0.4736000000000001,0.3856,3,7.6,5.8,-0.6,0.704,0.5096,0.3436,2.0,2.0,1,2020-12-25
1,-14.8,-9.8,-8.6,0.7971999999999999,0.41240000000000004,0.3664,3,4.2,-5.8,-0.8,0.7738,0.4234,0.34199999999999997,3.0,9.0,1,2020-12-26
4,14.2,7.6,2.4,0.7568,0.4518000000000001,0.36,2,-3.0,4.0,-6.0,0.7716000000000001,0.43600000000000005,0.3406,3.0,3.0,0,2020-12-26
3,6.0,0.8,5.2,0.6938000000000001,0.46319999999999995,0.3508,3,0.8,4.4,-0.6,0.8068,0.4276,0.3388,3.0,3.0,0,2020-12-26
3,-3.0,-0.4,1.2,0.7220000000000001,0.41600000000000004,0.30379999999999996,1,-7.0,1.2,2.0,0.7654,0.4436,0.34340000000000004,3.0,3.0,1,2020-12-26
1,-8.6,-3.0,-1.4,0.7292,0.4426,0.366,2,-3.4,-6.6,-3.2,0.7528,0.42140000000000005,0.33039999999999997,3.0,3.0,1,2020-12-26
2,-2.6,-0.4,2.6,0.696,0.42040000000000005,0.3608,3,-0.8,-3.0,-0.8,0.7398,0.4486,0.3396,3.0,3.0,0,2020-12-26
3,5.4,1.8,2.2,0.6834,0.45620000000000005,0.32799999999999996,3,1.8,3.8,-1.2,0.7586,0.4394,0.27559999999999996,3.0,3.0,0,2020-12-26
2,0.0,-3.4,-0.4,0.6322,0.42519999999999997,0.3108,3,-4.6,9.4,-3.0,0.7150000000000001,0.4668,0.40780000000000005,3.0,3.0,0,2020-12-26
1,-3.2,-3.4,1.2,0.7300000000000001,0.4542,0.384,2,-1.6,1.0,-1.6,0.7936,0.4338,0.41419999999999996,3.0,8.0,0,2020-12-26
3,-1.0,6.0,2.4,0.7028,0.43739999999999996,0.3008,1,-3.4,-9.6,0.6,0.658,0.4298,0.3282,3.0,3.0,0,2020-12-26
4,9.4,6.2,1.4,0.7003999999999999,0.5157999999999999,0.48999999999999994,3,-0.8,-1.0,-4.2,0.7682,0.4288,0.3502,2.0,1.0,1,2020-12-27
4,2.6,5.0,-0.2,0.716,0.433,0.2832,1,-4.8,-2.6,2.8,0.7572,0.4406,0.3244,1.0,1.0,0,2020-12-27
3,-3.4,6.2,-0.8,0.7166,0.465,0.4324,4,7.4,2.2,-0.8,0.7333999999999999,0.47359999999999997,0.3004,1.0,1.0,1,2020-12-27
2,2.8,-2.8,3.6,0.6572,0.45899999999999996,0.3218,1,-14.4,-2.8,-2.0,0.7496,0.4138,0.3064,1.0,2.0,1,2020-12-27
2,0.2,-1.6,0.8,0.7364,0.4418,0.3398,1,-0.4,4.0,1.4,0.7767999999999999,0.4786,0.3614,1.0,2.0,1,2020-12-27
1,-5.8,-3.6,3.2,0.6532,0.44000000000000006,0.354,3,0.4,1.6,-2.6,0.7604,0.4582,0.3534,1.0,1.0,0,2020-12-27
1,-1.4,-6.4,2.2,0.7282,0.4548,0.3962,4,11.0,-1.6,-3.4,0.7664,0.4680000000000001,0.45,1.0,2.0,1,2020-12-27
2,-6.2,-0.8,-1.8,0.759,0.46180000000000004,0.38839999999999997,2,-0.6,-8.0,-4.0,0.8112,0.4438,0.39540000000000003,2.0,2.0,0,2020-12-27
3,-0.6,2.6,1.2,0.7327999999999999,0.42960000000000004,0.318,2,-11.2,-5.8,-0.2,0.7378,0.40120000000000006,0.3134,1.0,2.0,0,2020-12-27
3,6.2,9.2,-2.4,0.7038,0.48660000000000003,0.3424,2,-6.4,-1.8,-0.4,0.7333999999999999,0.4378,0.3484,2.0,1.0,1,2020-12-27
4,11.6,3.6,2.8,0.7205999999999999,0.5134000000000001,0.4202,1,-19.4,-11.4,-8.2,0.7822,0.4024,0.3508,1.0,2.0,0,2020-12-28
2,-2.0,0.4,-1.6,0.7742,0.4394,0.4032,4,13.6,10.6,2.2,0.7802,0.4524,0.3718,2.0,2.0,0,2020-12-28
4,16.2,-0.2,-2.2,0.7508,0.47380000000000005,0.4464,2,3.6,-0.4,2.0,0.7270000000000001,0.45760000000000006,0.3562,1.0,2.0,0,2020-12-28
2,9.4,5.6,4.2,0.7624000000000001,0.4728,0.3368,3,8.4,-2.6,0.6,0.7884,0.4526,0.3518,3.0,2.0,1,2020-12-28
4,3.6,3.6,1.2,0.8146000000000001,0.43900000000000006,0.3484,2,-0.6,0.4,-0.2,0.6,0.4418,0.33080000000000004,2.0,2.0,1,2020-12-28
1,-6.2,-4.4,4.2,0.6769999999999999,0.4504,0.32839999999999997,2,-3.4,3.2,-0.6,0.742,0.4532,0.331,2.0,2.0,0,2020-12-29
2,-1.8,-1.2,-3.4,0.7692,0.44020000000000004,0.388,4,3.6,3.0,-3.4,0.8218,0.4648,0.36419999999999997,1.0,2.0,0,2020-12-29
3,3.6,-1.4,2.8,0.6638,0.47619999999999996,0.3074,1,-12.2,-2.6,-1.6,0.7396,0.4282,0.3194,2.0,2.0,0,2020-12-29
4,3.4,1.6,-0.8,0.72,0.4718,0.3122,2,-3.4,-8.0,-3.6,0.7204,0.4304,0.3464,2.0,3.0,1,2020-12-29
2,-3.2,-2.2,4.8,0.7636000000000001,0.48340000000000005,0.3872,1,-2.4,3.2,1.4,0.7516,0.4842000000000001,0.3508,4.0,2.0,0,2020-12-29
1,-3.8,2.2,-2.2,0.6397999999999999,0.44539999999999996,0.3256,2,-11.4,-6.6,-1.6,0.7692,0.39440000000000003,0.335,1.0,2.0,0,2020-12-29
2,-15.2,-6.2,-4.2,0.7996,0.4588,0.357,3,-7.6,-1.0,-3.2,0.7468,0.4236000000000001,0.31020000000000003,2.0,2.0,1,2020-12-29
3,-0.6,3.6,1.0,0.717,0.4676,0.4356,3,5.8,-2.4,2.2,0.7686,0.47140000000000004,0.41,2.0,2.0,0,2020-12-29
2,2.2,1.8,5.8,0.8056000000000001,0.45439999999999997,0.34720000000000006,4,8.0,9.6,-4.0,0.693,0.45280000000000004,0.3252,2.0,2.0,1,2020-12-29
3,-3.6,2.4,-4.4,0.7050000000000001,0.44140000000000007,0.313,3,12.4,6.6,6.4,0.7310000000000001,0.49260000000000004,0.3712,2.0,1.0,1,2020-12-29
3,14.2,-0.2,0.0,0.7984,0.453,0.4196,4,3.4,1.2,1.6,0.8544,0.45120000000000005,0.3646,2.0,2.0,1,2020-12-30
2,-10.0,-4.2,2.6,0.7788,0.48840000000000006,0.37520000000000003,2,10.2,7.6,1.8,0.8032,0.495,0.39180000000000004,1.0,1.0,1,2020-12-30
2,7.6,-4.0,-2.2,0.8156000000000001,0.4598,0.3846,2,-0.4,-5.4,2.6,0.702,0.453,0.38839999999999997,3.0,3.0,0,2020-12-30
2,-4.4,-1.0,1.4,0.7974,0.44800000000000006,0.33059999999999995,3,9.0,2.4,2.6,0.7372,0.5124000000000001,0.41419999999999996,3.0,2.0,0,2020-12-30
3,-5.6,-2.6,-2.0,0.833,0.4728,0.39740000000000003,2,-14.8,-9.0,-5.2,0.7926,0.41580000000000006,0.3404,1.0,2.0,1,2020-12-30
2,-9.4,-1.2,-2.0,0.7402,0.44139999999999996,0.3448,2,0.8,0.0,-1.4,0.7498,0.4434,0.3586,1.0,2.0,1,2020-12-30
3,4.6,1.0,3.6,0.7188000000000001,0.48840000000000006,0.2952,3,-1.0,0.0,1.8,0.6978,0.45999999999999996,0.3794,2.0,2.0,1,2020-12-31
1,-6.6,-3.6,-4.2,0.6944,0.4412,0.34320000000000006,3,-1.4,6.0,-4.0,0.6252,0.4596,0.28700000000000003,2.0,2.0,0,2020-12-31
4,11.0,12.4,3.0,0.7892,0.4524,0.361,3,8.2,2.6,5.8,0.835,0.46099999999999997,0.366,3.0,2.0,0,2020-12-31
2,1.6,-3.6,-1.6,0.7934,0.45640000000000003,0.34140000000000004,3,-1.8,2.8,-2.2,0.7442,0.44580000000000003,0.33859999999999996,3.0,2.0,1,2020-12-31
1,-5.6,-2.4,4.4,0.7176,0.45899999999999996,0.3294,2,-6.0,-1.8,-1.2,0.7634000000000001,0.43220000000000003,0.3478,2.0,2.0,0,2020-12-31
5,7.4,0.8,-1.0,0.8009999999999999,0.472,0.363,4,3.0,3.0,-1.6,0.7396,0.45380000000000004,0.3156,2.0,2.0,0,2020-12-31
1,-7.0,-7.8,-4.2,0.7632,0.4194,0.34900000000000003,3,6.2,1.2,1.4,0.74,0.46580000000000005,0.475,2.0,2.0,1,2020-12-31
3,10.2,-4.0,-1.0,0.7994,0.4746,0.4208,4,7.0,6.4,2.6,0.8474,0.47000000000000003,0.385,2.0,2.0,0,2021-01-01
3,-8.4,-1.6,-3.4,0.7678,0.4264,0.3236,0,-6.8,-2.6,1.8,0.7485999999999999,0.47359999999999997,0.367,3.0,1.0,0,2021-01-01
1,0.6,-7.6,-2.0,0.7924,0.44539999999999996,0.3462,3,-3.4,0.0,1.2,0.7807999999999999,0.5006,0.39560000000000006,2.0,2.0,1,2021-01-01
2,4.2,2.6,1.4,0.7432000000000001,0.49660000000000004,0.3672,4,10.6,-1.0,7.6,0.8058,0.46319999999999995,0.38720000000000004,3.0,1.0,0,2021-01-01
2,10.8,8.0,2.8,0.8078,0.48900000000000005,0.41980000000000006,2,-5.8,-1.4,-1.0,0.7978,0.45600000000000007,0.372,2.0,1.0,1,2021-01-01
2,-4.4,-1.0,1.4,0.8266,0.4542,0.3494,3,11.6,6.6,2.8,0.7686,0.5234,0.4152,2.0,2.0,0,2021-01-01
3,5.0,10.0,0.6,0.7552,0.45039999999999997,0.37,4,3.0,-0.8,4.2,0.8044,0.4796,0.3922,1.0,2.0,1,2021-01-01
2,1.8,-1.2,2.6,0.6839999999999999,0.46040000000000003,0.3888,1,-7.4,-1.6,-3.2,0.7392000000000001,0.4346,0.3372,2.0,2.0,0,2021-01-01
0,-8.0,3.2,-2.6,0.6818,0.4226,0.3198,3,-0.8,-1.0,-0.2,0.7496,0.47939999999999994,0.3912,3.0,2.0,1,2021-01-01
3,-9.2,-8.4,-2.6,0.7894,0.409,0.3594,2,-13.2,-5.8,-4.6,0.8131999999999999,0.4244,0.35059999999999997,3.0,2.0,0,2021-01-01
3,4.8,-1.6,1.2,0.7726,0.492,0.3626,3,-0.8,3.4,-3.2,0.7428,0.4652,0.3586,2.0,2.0,1,2021-01-02
4,9.8,1.8,5.6,0.7388,0.5107999999999999,0.3342,2,-4.4,-1.0,0.0,0.7424000000000001,0.43600000000000005,0.3882,2.0,2.0,0,2021-01-02
4,2.0,0.0,-2.6,0.8236000000000001,0.4548,0.32799999999999996,1,-9.0,-4.2,-3.2,0.625,0.44000000000000006,0.341,2.0,2.0,0,2021-01-02
4,6.6,3.6,-1.2,0.7872,0.44399999999999995,0.3356,2,-0.6,-2.8,0.8,0.6446,0.453,0.359,2.0,1.0,1,2021-01-02
4,10.4,6.2,3.0,0.8513999999999999,0.47800000000000004,0.40759999999999996,3,2.2,1.0,2.0,0.6839999999999999,0.47119999999999995,0.4064,1.0,2.0,0,2021-01-02
3,2.4,8.2,-5.0,0.6288,0.454,0.2864,1,-4.2,-6.6,-2.2,0.7582,0.4062,0.34619999999999995,2.0,2.0,1,2021-01-02
2,-13.0,-3.6,-6.8,0.7234,0.42800000000000005,0.318,1,-3.0,0.6,-0.4,0.7502,0.4936,0.36819999999999997,2.0,2.0,0,2021-01-03
1,-6.8,2.6,-1.8,0.6824,0.42400000000000004,0.3194,2,-1.6,1.4,-0.6,0.7041999999999999,0.4784,0.3528,2.0,2.0,0,2021-01-03
2,-4.2,0.4,-0.4,0.7504,0.4502,0.3298,4,14.2,8.2,3.6,0.7764,0.5108,0.438,2.0,2.0,0,2021-01-03
2,-1.2,-3.4,2.4,0.7962,0.4572,0.3834,3,2.2,10.0,-0.6,0.7372,0.4436,0.349,2.0,2.0,0,2021-01-03
2,1.4,-6.6,-1.6,0.8019999999999999,0.4646,0.3728,1,-1.4,-1.2,4.2,0.7618,0.492,0.3678,2.0,2.0,0,2021-01-03
4,10.4,-3.0,6.0,0.8460000000000001,0.46440000000000003,0.388,3,0.4,-0.4,2.4,0.8320000000000001,0.4626,0.40099999999999997,2.0,2.0,0,2021-01-03
2,-15.8,-10.4,-3.0,0.7986,0.40259999999999996,0.3064,3,-1.6,-2.2,-1.2,0.7926,0.4372,0.383,2.0,2.0,1,2021-01-03
2,-7.8,0.0,-2.0,0.7664,0.4606,0.37239999999999995,2,3.0,-4.0,-2.6,0.7562,0.4426,0.32,2.0,2.0,1,2021-01-03
3,17.0,5.4,5.4,0.7746000000000001,0.4856,0.43760000000000004,1,-5.2,1.8,-3.8,0.7834,0.4226,0.3624,3.0,1.0,1,2021-01-04
3,-7.6,-5.8,-2.0,0.8211999999999999,0.43920000000000003,0.3222,2,-2.8,1.6,-3.8,0.7308,0.4548,0.35819999999999996,1.0,2.0,1,2021-01-04
3,0.4,8.2,-4.8,0.682,0.43339999999999995,0.26959999999999995,3,6.2,-4.0,4.8,0.7605999999999999,0.49399999999999994,0.3632,2.0,2.0,0,2021-01-04
1,-2.6,-5.8,-2.6,0.8034000000000001,0.4138,0.33340000000000003,3,4.4,2.2,0.2,0.7058,0.5154,0.3846,2.0,1.0,0,2021-01-04
3,3.6,-3.0,2.0,0.7896000000000001,0.4928,0.3594,2,1.8,-3.6,-0.4,0.7354,0.44539999999999996,0.3238,2.0,1.0,0,2021-01-04
